date,state,city_or_county,address,latitude,longitude,congressional_district,state_house_district,state_senate_district,participant_age1,participant_age_group1,participant_gender1,min_age_participants,avg_age_participants,max_age_participants,n_participants_child,n_participants_teen,n_participants_adult,n_males,n_females,n_killed,n_injured,n_arrested,n_unharmed,n_participants,notes,incident_characteristics1,incident_characteristics2,povertyPercentage,party,candidatevotes,totalvotes,year,city
2016-07-09,Georgia,Lagrange (LaGrange),200 block of Fendig Street,33.0255,-85.0258,3.0,132.0,29.0,19.0,Adult 18+,Female,19.0,19.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,Shot - Wounded/Injured,,14.7,REPUBLICAN,207218.0,303187.0,2016,
2015-08-31,Pennsylvania,Bethlehem (Freemansburg),700 block of Ramblewood Lane,40.631,-75.3417,17.0,,,15.0,Teen 12-17,Male,15.0,15.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Teen found with gunshot wound to the head near a playground adjacent to the apartment complex where he lived.,Shot - Wounded/Injured,,11.5,,,,2015,
2015-07-20,Florida,Saint James City (St James City),Stringfellow Road,26.5342,-82.0859,19.0,76.0,30.0,27.0,Adult 18+,Male,27.0,27.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,Non-Shooting Incident,Road rage,14.3,,,,2015,
2015-04-23,Oklahoma,Rufe,182 North 4430 Road,34.1357,-95.1565,2.0,19.0,5.0,51.0,Adult 18+,Male,51.0,51.0,51.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,,Shot - Wounded/Injured,"Shot - Dead (murder, accidental, suicide)",13.8,,,,2015,
2017-10-22,New York,Pavilion,Perry Rd,42.8775,-78.0072,27.0,139.0,61.0,42.0,Adult 18+,Male,42.0,42.0,42.0,,,,2.0,0.0,0.0,1.0,0.0,0.0,,AD; man shot in arm and chest by shotgun,Shot - Wounded/Injured,Non-Aggression Incident,12.1,,,,2017,
2014-05-01,Pennsylvania,Pequea,140 block of River Rd,39.896,-76.3251,16.0,,,47.0,Adult 18+,Female,47.0,47.0,47.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,"39.895994, -76.325178",Non-Shooting Incident,Domestic Violence,12.0,REPUBLICAN,101722.0,176235.0,2014,Martic Township
2016-07-03,Kentucky,Lowmansville,July Drive,37.9209,-82.732,5.0,,,7.0,Child 0-11,Male,7.0,8.0,8.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,"Lawrence/Johnson County line, 7-year-old accidentally shot and killed by his 8-year-old brother while playing with gun they didn't know was loaded","Shot - Dead (murder, accidental, suicide)",Non-Aggression Incident,15.3,REPUBLICAN,221242.0,221242.0,2016,
2014-03-14,North Carolina,Sunset Harbor,656 Canterbury St.,33.9241,-78.1999,7.0,17.0,8.0,26.0,Adult 18+,Male,26.0,26.0,26.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,Drug involvement,Possession (gun(s) found during commission of other crimes),15.3,REPUBLICAN,134431.0,226504.0,2014,
2017-07-04,Maine,Caribou (Woodland),Pratt Rd,46.9007,-68.1586,2.0,3.0,35.0,56.0,Adult 18+,Male,56.0,56.0,56.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"threatened roommate with realistic BB gun;
46.900651, -68.158627 ;",Non-Shooting Incident,Implied Weapon,11.5,,,,2017,Caribou
2017-12-30,North Carolina,Ernul,585 Aurora Rd,35.2271,-77.0518,3.0,3.0,2.0,,Adult 18+,Male,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,,Unclear # of gun seized; possible dgu,Shot - Wounded/Injured,"Shot - Dead (murder, accidental, suicide)",13.6,,,,2017,
2016-03-29,Ohio,Cincinnati (Glendale),I-75 and Sharon Road,39.273,-84.472,1.0,28.0,8.0,46.0,Adult 18+,Male,46.0,46.0,46.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,"Officer offers ride to man on side of road; man comes at him w/ knife; shot, abdomen; stable; wanted/ Maryland/ homicide; pleaded guilty, 7/13/16;",Shot - Wounded/Injured,Officer Involved Incident,12.8,REPUBLICAN,210014.0,354788.0,2016,
2015-10-04,New York,Highland Mills,I-87,41.3621,-74.1042,18.0,99.0,39.0,26.0,Adult 18+,Male,26.0,26.0,26.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"drugs and 22 cal pistol;
41.362081, -74.104247",Non-Shooting Incident,Drug involvement,13.2,,,,2015,
2017-05-24,California,Lynwood (LYNWOOD),10800 SAN JOSE ST,33.9343,-118.217,44.0,63.0,33.0,,Adult 18+,Male,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,917-08008-2111,Shots Fired - No Injuries,,11.4,,,,2017,
2015-03-23,Idaho,Ahsahka,,46.5191,-116.301,1.0,7.0,7.0,57.0,Adult 18+,Male,57.0,57.0,57.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,"Perp surrendered, then asked to put coat in his truck and shot himself inside vehicle. Officers heard shot, fired at perp.;
46.519096, -116.300612","Shot - Dead (murder, accidental, suicide)",Suicide^,11.7,,,,2015,
2016-01-01,Florida,Jacksonville (Dinsmore),12300 block of Cadley Circle,30.4548,-81.7599,5.0,14.0,9.0,40.0,Adult 18+,Male,40.0,40.0,40.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"Shot - Dead (murder, accidental, suicide)",,13.6,DEMOCRAT,194549.0,302874.0,2016,Jacksonville
2014-05-05,Georgia,Johnson Corner,,32.0652,-82.3012,12.0,156.0,19.0,75.0,Adult 18+,Male,6.0,40.0,75.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,6yo p shot 75yo relative,"Shot - Dead (murder, accidental, suicide)",Accidental Shooting,16.8,REPUBLICAN,91336.0,166814.0,2014,
2017-06-17,Texas,Houston (Jersey Village),10000 block of Rio Grande St,29.9148,-95.5732,2.0,,7.0,30.0,Adult 18+,Male,30.0,32.0,35.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,"Harris Co, shot in head",Shot - Wounded/Injured,,12.6,,,,2017,
2014-12-26,Massachusetts,Marstons Mills,291 Long Pond Rd,41.6663,-70.4504,9.0,,,32.0,Adult 18+,Male,32.0,32.0,32.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"home alarm tripped, poss falsely, suspicion of drugs proved true with K9 within day or two, drugs and 9mm found, ARRESTED Feb 5;
41.665753, -70.448707",Non-Shooting Incident,Drug involvement,11.5,DEMOCRAT,140413.0,264552.0,2014,
2015-01-03,Kentucky,Viper,Plumbford Branch Road,37.1809,-83.1494,5.0,,,51.0,Adult 18+,Male,51.0,51.0,51.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,,"Shot - Dead (murder, accidental, suicide)",,16.4,,,,2015,
2017-08-08,California,Beaumont (Cherry Valley),9000 block of Oak Glen Rd,33.9915,-116.964,36.0,42.0,23.0,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,"33.991478, -116.963918 ;",Shot - Wounded/Injured,Officer Involved Incident,11.4,,,,2017,
2017-09-26,Washington,Elk,39824 Newport Hwy,48.0311,-117.347,5.0,7.0,7.0,,Adult 18+,Male,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,"shot at wife, missed, then shot self","Shot - Dead (murder, accidental, suicide)",Suicide^,8.8,,,,2017,
2017-08-04,Pennsylvania,Darby (Colwyn),S 4th St and Walnut St,39.9151,-75.2534,1.0,,,20.0,Adult 18+,Male,15.0,17.0,20.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,one shooter; Darby Township,Shot - Wounded/Injured,"Shot - Dead (murder, accidental, suicide)",10.5,,,,2017,
2017-12-09,Maine,Machiasport,33 Corn Hill Rd,44.7074,-67.4012,2.0,139.0,6.0,33.0,Adult 18+,Male,33.0,33.0,33.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,shot by officer after hi,Shot - Wounded/Injured,Home Invasion,11.5,,,,2017,
2016-02-16,Pennsylvania,Fannettsburg,Path Valley Road,40.0813,-77.82,9.0,,,38.0,Adult 18+,Female,38.0,38.0,38.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Drug bust nets guns.,Non-Shooting Incident,Officer Involved Incident,11.5,REPUBLICAN,186580.0,294565.0,2016,Metal Township
2014-09-18,Missouri,Kaiser,U.S. 54,38.1476,-92.616,3.0,124.0,16.0,32.0,Adult 18+,Male,32.0,32.0,32.0,,,,1.0,1.0,0.0,0.0,0.0,2.0,,,Armed robbery with injury/death and/or evidence of DGU found,Car-jacking,11.0,REPUBLICAN,130940.0,191620.0,2014,
2014-02-02,Maine,West Gardiner,Manning Drive,44.2524,-69.8878,2.0,79.0,21.0,54.0,Adult 18+,Male,21.0,38.0,54.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,,Shot - Wounded/Injured,Accidental Shooting,13.2,REPUBLICAN,133320.0,295009.0,2014,
2017-08-03,Pennsylvania,Feasterville Trevose,1870 Brownsville Rd,40.1534,-74.9733,8.0,,,,Adult 18+,Female,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"chase from shopping center, officer fired single shot at suicidal subject, no apparent inj;
40.154132, -74.974599 ;",Shots Fired - No Injuries,Officer Involved Incident,10.5,,,,2017,
2017-03-27,Missouri,Saint Louis (Frontenac),Carole Ln,38.6353,-90.4235,2.0,89.0,24.0,17.0,Teen 12-17,Male,17.0,17.0,17.0,,,,2.0,0.0,0.0,1.0,1.0,0.0,,"result of argument;
38.635270, -90.423532",Shot - Wounded/Injured,,11.0,,,,2017,
2017-10-27,Pennsylvania,Bellefonte (Pleasant Gap),227 Whitman Ave,40.8711,-77.7382,5.0,171.0,34.0,60.0,Adult 18+,Male,36.0,48.0,60.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,"4pm, nephew shot uncle over family estate argument","Shot - Dead (murder, accidental, suicide)",Domestic Violence,10.5,,,,2017,
2017-09-18,Texas,Tyler (Tyler Junior College),1327 South Baxter Ave,32.3342,-95.2855,1.0,,1.0,,Adult 18+,Male,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"Subject fired shot on campus, in parking lot S/R 2.",Shots Fired - No Injuries,School Incident,12.6,,,,2017,Tyler
2016-11-21,California,Sun City (Romoland),24300 block of Briggs Road,33.7683,-117.136,42.0,67.0,23.0,20.0,Adult 18+,Male,20.0,20.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,armed with rifle,Shots Fired - No Injuries,Officer Involved Incident,12.5,REPUBLICAN,149547.0,254236.0,2016,
2016-09-06,Virginia,Huddleston,1021 Crabapple Lane,37.1918,-79.4281,5.0,22.0,19.0,47.0,Adult 18+,Female,47.0,50.0,52.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,"Bedford Co, dv, hi, shot female vic with rifle, hanged self nearby, m/s","Shot - Dead (murder, accidental, suicide)",Home Invasion,10.7,REPUBLICAN,207758.0,356756.0,2016,
2016-02-23,District of Columbia,Naval Anacost Annex (Anacostia),,38.8587,-77.0098,1.0,,,24.0,Adult 18+,Male,16.0,20.0,24.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,Shooting on board DC Metro.,Shot - Wounded/Injured,Armed robbery with injury/death and/or evidence of DGU found,14.9,,,,2016,Washington
2017-11-13,New Jersey,Lawrence Township (Lawrenceville),3330 Brunswick Pike,40.2936,-74.6835,12.0,15.0,15.0,23.0,Adult 18+,Male,23.0,25.0,27.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,suspect in 20s; vic killed while sitting in restaurant bar,"Shot - Dead (murder, accidental, suicide)",Institution/Group/Business,8.2,,,,2017,
2017-09-12,New Hampshire,Epsom,62 Goboro Rd,43.2296,-71.3539,2.0,,17.0,28.0,Adult 18+,Male,28.0,28.0,29.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,,Non-Shooting Incident,Drug involvement,5.6,,,,2017,
2017-12-10,Pennsylvania,Mckeesport (Port Vue),New York Ave,40.3359,-79.8732,14.0,38.0,45.0,32.0,Adult 18+,Male,32.0,32.0,32.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,"vic beaten, PW, burned during HI by 6 males",Non-Shooting Incident,Home Invasion,10.5,,,,2017,
2017-10-29,New Jersey,Boonton (Boonton Township),Sheep Hill Rd,40.9168,-74.4018,11.0,25.0,25.0,56.0,Adult 18+,Male,56.0,56.0,56.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"man shot shotgun twice in house, twice outside of house during argument with his wife",Shots Fired - No Injuries,Domestic Violence,8.2,,,,2017,
2017-06-20,Arizona,Grand Canyon (Grand Canyon National Park),Rim Trail,36.0621,-112.11,1.0,6.0,6.0,,,Male,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"Shot - Dead (murder, accidental, suicide)",Suicide^,12.1,,,,2017,
2015-05-13,Colorado,Englewood (Sheridan),3500 block of S King St,39.6518,-105.033,1.0,3.0,26.0,59.0,Adult 18+,Male,27.0,43.0,59.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,"39.651780, -105.033345","Shot - Dead (murder, accidental, suicide)",,8.7,,,,2015,
2014-04-23,California,South Natomas,Pebblewood Drive 1300 block ,38.6225,-121.491,6.0,7.0,6.0,39.0,Adult 18+,Male,39.0,39.0,39.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"Shot - Dead (murder, accidental, suicide)",,14.5,DEMOCRAT,97008.0,133456.0,2014,Sacramento
2015-08-08,Florida,New Smyrna Beach (New Smyrna),516 Mary Avenue,29.0267,-80.9301,6.0,25.0,8.0,21.0,Adult 18+,Male,21.0,27.0,33.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,4.0,0.0,4.0,,Non-Shooting Incident,Home Invasion,14.3,,,,2015,New Smyrna Beach
2014-05-24,Missouri,Jefferson City (Wardsville),1600 block of Gilbert Ln,38.4788,-92.1782,3.0,59.0,6.0,30.0,Adult 18+,Male,30.0,30.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"shots fired, no injury;
38.478752, -92.178183; Gilbert Ln does NOT appear on Google Maps",Shots Fired - No Injuries,"Drive-by (car to street, car to car)",11.0,REPUBLICAN,130940.0,191620.0,2014,
2016-03-12,Pennsylvania,Mount Carmel (Mt Carmel),418 East 3rd Street,40.7978,-76.4073,11.0,,,21.0,Adult 18+,Female,21.0,21.0,21.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,"BF showing gun to friend, AD'd, shot self in hand, gf in hand and leg. Multiple charges filed against both",Shot - Wounded/Injured,Non-Aggression Incident,11.5,REPUBLICAN,199421.0,313221.0,2016,
2016-10-20,Illinois,Lake Zurich (Long Grove),3000 block of Country Lane,42.1871,-88.0097,6.0,51.0,26.0,28.0,Adult 18+,Male,28.0,28.0,28.0,0.0,0.0,2.0,,,0.0,0.0,1.0,1.0,,Resident fires 4 shots at home invader; no injury; resident/ FOID,Shots Fired - No Injuries,Home Invasion,10.9,REPUBLICAN,208555.0,352146.0,2016,
2017-07-11,New York,Selkirk,,42.5479,-73.8147,20.0,109.0,44.0,37.0,Adult 18+,Male,27.0,32.0,37.0,0.0,0.0,2.0,,,0.0,0.0,2.0,0.0,,"marijuana grow op, 2 guns incl Glock 10mm, FNPS90 assault rifle",Non-Shooting Incident,Drug involvement,12.1,,,,2017,
2015-11-26,Illinois,Chicago (Hegewisch),13400 block of South Avenue O,41.692,-87.5283,2.0,25.0,13.0,22.0,Adult 18+,Male,22.0,22.0,22.0,,,,1.0,0.0,0.0,1.0,0.0,1.0,,"Man in alley shot, lower leg, in drive-up shooting out of pick-up",Shot - Wounded/Injured,,11.3,,,,2015,Chicago
2014-07-16,Montana,Clinton (Turah),Interstate 90,46.836,-113.83,1.0,,,30.0,Adult 18+,Male,30.0,32.0,34.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,3.0,,Shot - Wounded/Injured,Drug involvement,11.9,,,,2014,
2014-07-17,Michigan,Green Oak Township,U.S. 23 near Eight Mile Road,42.4472,-83.7704,8.0,66.0,22.0,46.0,Adult 18+,Male,46.0,46.0,46.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Victim had stabbed another victim at 1536 Ecorse Road in Ypsilanti Township before murdering himself while being pulled over,"Shot - Dead (murder, accidental, suicide)",Suicide^,12.9,REPUBLICAN,132739.0,243125.0,2014,
2015-11-24,Maine,Farmington (Industry),West Mills Road,44.7592,-70.0412,2.0,89.0,18.0,45.0,Adult 18+,Male,45.0,45.0,45.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"Franklin Co, routine check",Non-Shooting Incident,ATF/LE Confiscation/Raid/Arrest,12.3,,,,2015,
2015-05-09,Indiana,Hamblen,5100 block of Bean Blossom Road,39.2692,-86.1995,9.0,65.0,44.0,31.0,Adult 18+,Male,31.0,31.0,31.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,"Woman reports man found in home not breathing, wounded in lower abdomen; accidental at this time.","Shot - Dead (murder, accidental, suicide)",Accidental Shooting,12.3,,,,2015,
2017-04-25,Ohio,Mesopotamia,Kinsman Rd,41.4586,-80.9785,14.0,64.0,32.0,48.0,Adult 18+,Female,26.0,37.0,48.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,,Shot - Wounded/Injured,"Shot - Dead (murder, accidental, suicide)",12.4,,,,2017,
2016-07-06,Washington,Auburn (Algona),Highway 167,47.3055,-122.251,8.0,47.0,47.0,,Adult 18+,Male,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"Police pursuing stolen truck. Perp fired shots at officers, more shots at standoff. Police did not fire weapons. Perp taken into custody; no inj.",Shots Fired - No Injuries,Officer Involved Incident,10.3,REPUBLICAN,193145.0,320865.0,2016,
2016-08-28,California,Sylmar (Lake View Terrace),11000 block of Jouett St,34.2848,-118.391,29.0,39.0,18.0,68.0,Adult 18+,Male,47.0,58.0,68.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,,Shot - Wounded/Injured,"Shot - Dead (murder, accidental, suicide)",12.5,DEMOCRAT,128407.0,171824.0,2016,Los Angeles
2015-09-25,Massachusetts,East Wareham,12 State Street,41.7868,-70.6468,9.0,,,26.0,Adult 18+,Male,26.0,26.0,26.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,"Apt 11E, hi, unmasked, vic knew perp, 2 occ knew perp, wrestled away sawed off shotgun",Non-Shooting Incident,Home Invasion,10.6,,,,2015,
2015-11-15,Indiana,Floyds Knobs,,38.3522,-85.8888,9.0,72.0,46.0,21.0,Adult 18+,Male,19.0,20.0,21.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,Many shots fired from multiple guns in house party dispute turned violent; no injury; 2 suspects in custody;,Shots Fired - No Injuries,,12.3,,,,2015,
2017-07-06,Louisiana,Braithwaite (Davant),16801 Hwy 15,29.6056,-89.8417,1.0,103.0,1.0,,Adult 18+,Male,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,prisoner found w/ gun,Institution/Group/Business,Non-Shooting Incident,19.1,,,,2017,
2014-01-20,California,Koreatown,Third and Normandie ,34.069,-118.3,34.0,53.0,24.0,19.0,Adult 18+,Male,19.0,22.0,24.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,2.0,4.0,,Shot - Wounded/Injured,"Shot - Dead (murder, accidental, suicide)",14.5,DEMOCRAT,44697.0,61621.0,2014,Los Angeles
2014-02-11,Pennsylvania,Waterfall,New Grenada Hwy and Cutchall Rd,40.1277,-78.0632,9.0,,,25.0,Adult 18+,Male,2.0,22.0,40.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,3.0,4.0,,Non-Shooting Incident,Road rage,12.0,REPUBLICAN,110094.0,173317.0,2014,Taylor Township
2014-06-19,Pennsylvania,Upper Moreland,2800 block of Edgehill Road,40.1428,-75.0904,13.0,,,,Adult 18+,,,,,0.0,0.0,1.0,,,0.0,1.0,0.0,0.0,1.0,,Shot - Wounded/Injured,,12.0,DEMOCRAT,123601.0,184150.0,2014,Upper Moreland Township
2017-07-14,Florida,Spring Hill (Weeki Wachee Gardens),Cofer Rd,28.5388,-82.6188,11.0,34.0,18.0,,,Male,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,"possible suicide;
28.538831, -82.619514 ;","Shot - Dead (murder, accidental, suicide)",,12.8,,,,2017,
2016-11-17,West Virginia,Ivydale (Big Otter),I-79,38.5937,-81.0624,2.0,33.0,12.0,,Adult 18+,Female,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,Shot - Wounded/Injured,"Drive-by (car to street, car to car)",17.2,REPUBLICAN,140807.0,242014.0,2016,
2016-03-09,Tennessee,Whites Creek,7277 W Old Hickory Blvd,36.272,-86.8212,5.0,50.0,20.0,18.0,Adult 18+,Male,18.0,18.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"senior brought gun on school campus in car trunk, semi-automatic handgun",Non-Shooting Incident,School Incident,12.6,DEMOCRAT,171111.0,273544.0,2016,Nashville-Davidson
2015-06-14,Pennsylvania,Pocono Summit,1380 PA 940,41.1101,-75.4091,17.0,,,24.0,Adult 18+,Male,24.0,24.0,24.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"41.110130, -75.409090",Non-Shooting Incident,Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator ),11.5,,,,2015,Tobyhanna Township
2016-01-22,Florida,Delray Beach (West Delray Beach),8000 block of Sawpine Drive,26.4504,-80.1794,21.0,81.0,25.0,16.0,Teen 12-17,Male,16.0,16.0,17.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,"38 cal revolver loaded without knowledge after dry firing earlier in day, AD shot friend","Shot - Dead (murder, accidental, suicide)",Accidental Shooting,13.6,DEMOCRAT,210606.0,335861.0,2016,
2017-09-04,Florida,Chipley (Sunny Hills),Gap Blvd,30.5422,-85.5642,2.0,5.0,1.0,18.0,Adult 18+,Male,18.0,46.0,73.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,,Shot - Wounded/Injured,,12.8,,,,2017,
2014-01-25,California,Valley Glen,5800 Fulton Avenue / Los Angeles Valley College,34.1759,-118.421,29.0,46.0,18.0,31.0,Adult 18+,Male,25.0,29.0,31.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,,"Shot - Dead (murder, accidental, suicide)",Drug involvement,14.5,DEMOCRAT,50096.0,67141.0,2014,Los Angeles
2016-09-09,Virginia,Quicksburg,150 Stonewall Lane,38.7007,-78.6668,6.0,15.0,26.0,18.0,Adult 18+,Male,18.0,18.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,Shotgun left in truck,Non-Shooting Incident,School Incident,10.7,REPUBLICAN,225471.0,338409.0,2016,
2015-04-12,Indiana,Wadesville,,38.0762,-87.7621,8.0,76.0,49.0,19.0,Adult 18+,Male,19.0,20.0,21.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,"St. Peter's Church near Wadesville - teen shot 3 times, juvenile suspect in custody, adult in custody;",Shot - Wounded/Injured,Possession (gun(s) found during commission of other crimes),12.3,,,,2015,
2015-11-26,Massachusetts,Millis,6 Walnut Hill Road,42.1876,-71.3787,4.0,,,24.0,Adult 18+,Male,24.0,24.0,24.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"Shot - Dead (murder, accidental, suicide)",Suicide^,10.6,,,,2015,
2016-10-25,Ohio,Elyria (Ridgeville),8469 Avon Belden Road,41.3689,-82.0188,7.0,55.0,13.0,45.0,Adult 18+,Female,45.0,48.0,50.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,New England Firearms Company 12-gauge single shot shotgun.,"Shot - Dead (murder, accidental, suicide)",Domestic Violence,12.8,REPUBLICAN,198221.0,309553.0,2016,
2016-02-18,Maine,Ellsworth (Lamoine),72 Needle's Eye Road,44.4752,-68.3065,2.0,34.0,28.0,47.0,Adult 18+,Male,47.0,47.0,47.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"Shots fired in home, probation violation",Shots Fired - No Injuries,Officer Involved Incident,12.6,REPUBLICAN,192878.0,364886.0,2016,
2015-06-14,New York,Lake Luzerne,Pierpont Road,43.3192,-73.8341,21.0,114.0,45.0,16.0,Teen 12-17,Male,16.0,19.0,21.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,"driveby, 2 vics holding hands, fired pellet gun and yelled homosexual slurs, no inj, 15yo in car not charged",Shots Fired - No Injuries,"Drive-by (car to street, car to car)",13.2,,,,2015,
2016-10-27,Florida,Wewahitchka (White City),Citrus Avenue and West Second Street,30.1077,-85.1989,2.0,7.0,3.0,16.0,Teen 12-17,Male,16.0,17.0,20.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,"St Lucie Co, fired 2 45 cal guns report stolen, 1 from Martin Co ofc 10/26 along with other equip",Shots Fired - No Injuries,ATF/LE Confiscation/Raid/Arrest,13.6,REPUBLICAN,231163.0,343362.0,2016,
2015-12-30,Florida,Saint Petersburg (Johns Pass),129th Avenue East,27.7867,-82.7813,13.0,69.0,22.0,26.0,Adult 18+,Male,26.0,26.0,26.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,reached for gun,Shot - Wounded/Injured,Officer Involved Incident,14.3,,,,2015,
2015-03-08,Pennsylvania,Newtown Square,38 Harrison Drive,40.021,-75.4081,7.0,,,13.0,Teen 12-17,Male,13.0,13.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"Shot - Dead (murder, accidental, suicide)",Suicide^,11.5,,,,2015,Newtown Township
2016-02-06,Pennsylvania,Loysville,Paradise Stream Road,40.3656,-77.3446,10.0,,,16.0,Teen 12-17,Male,16.0,16.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,Shots Fired - No Injuries,Possession of gun by felon or prohibited person,11.5,REPUBLICAN,211282.0,301105.0,2016,Tyrone Township
2016-07-05,Virginia,Garrisonville,Short Branch Rd,38.4798,-77.4024,1.0,28.0,28.0,27.0,Adult 18+,Male,27.0,27.0,27.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,,Non-Shooting Incident,Home Invasion,10.7,REPUBLICAN,230213.0,384601.0,2016,
